id,simulation_id,generation,distance,parent_1,parent_2,chemin,n_generations,mutation_rate,elitisme_rate,timestamp
1942,1,24,22881.83348777611,"[0, 48, 4, 13, 49, 26, 27, 46, 38, 2, 33, 42, 36, 22, 45, 11, 5, 34, 43, 3, 9, 32, 18, 29, 28, 17, 44, 21, 15, 8, 19, 37, 40, 20, 30, 25, 23, 1, 7, 41, 35, 10, 14, 31, 12, 16, 47, 24, 39, 50, 6, 0]","[0, 12, 7, 45, 33, 23, 38, 43, 47, 39, 24, 15, 44, 25, 28, 27, 22, 6, 10, 32, 48, 37, 29, 20, 50, 42, 36, 4, 9, 35, 16, 17, 46, 5, 31, 34, 41, 1, 49, 8, 19, 14, 3, 2, 18, 13, 26, 21, 11, 30, 40, 0]","[0, 8, 19, 42, 36, 24, 39, 38, 33, 45, 14, 25, 29, 26, 5, 2, 13, 35, 11, 23, 30, 31, 34, 4, 22, 46, 7, 10, 47, 41, 17, 16, 43, 40, 28, 21, 1, 48, 20, 9, 27, 18, 37, 15, 32, 50, 12, 44, 6, 49, 3, 0]",50,0.2,0.2,2025-09-29 11:40:55.911569
1943,1,24,23273.656797970805,"[0, 10, 2, 41, 23, 20, 13, 14, 46, 24, 31, 22, 48, 28, 36, 34, 8, 26, 3, 11, 30, 49, 29, 7, 43, 1, 40, 17, 38, 37, 9, 5, 33, 50, 25, 39, 4, 19, 35, 42, 44, 32, 47, 15, 18, 21, 16, 6, 45, 12, 27, 0]","[0, 2, 41, 36, 34, 25, 50, 47, 15, 39, 33, 30, 28, 5, 37, 38, 23, 14, 8, 29, 17, 9, 48, 4, 26, 16, 42, 20, 31, 10, 43, 6, 7, 19, 27, 40, 3, 35, 21, 1, 49, 13, 11, 18, 12, 46, 45, 44, 24, 22, 32, 0]","[0, 36, 34, 2, 41, 38, 37, 50, 25, 47, 15, 30, 43, 5, 17, 13, 27, 16, 22, 19, 44, 11, 24, 9, 10, 20, 31, 35, 4, 12, 26, 28, 18, 23, 42, 7, 46, 48, 32, 6, 40, 21, 39, 45, 8, 29, 49, 14, 1, 33, 3, 0]",50,0.2,0.2,2025-09-29 11:40:55.912896
1944,1,24,24888.152138779908,"[0, 13, 11, 36, 34, 40, 3, 2, 41, 28, 5, 35, 17, 39, 10, 26, 16, 38, 33, 30, 14, 23, 43, 37, 47, 8, 4, 25, 15, 49, 50, 6, 27, 44, 31, 9, 7, 48, 18, 1, 32, 29, 20, 22, 24, 45, 46, 19, 12, 42, 21, 0]","[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 2, 41, 11, 13, 36, 34, 23, 43, 19, 18, 48, 40, 50, 39, 3, 9, 7, 29, 10, 45, 42, 21, 38, 20, 12, 49, 47, 31, 5, 30, 32, 8, 25, 6, 35, 33, 46, 16, 15, 14, 26, 22, 4, 17, 27, 44, 1, 37, 24, 28, 0]",50,0.2,0.2,2025-09-29 11:40:55.914189
1945,1,24,22959.85600926449,"[0, 48, 4, 13, 49, 26, 27, 46, 38, 2, 33, 42, 36, 22, 45, 11, 5, 34, 43, 3, 9, 32, 18, 29, 28, 17, 44, 21, 15, 8, 19, 37, 40, 20, 30, 25, 23, 1, 7, 41, 35, 10, 14, 31, 12, 16, 47, 24, 39, 50, 6, 0]","[0, 36, 43, 38, 47, 21, 6, 32, 30, 48, 11, 39, 20, 19, 13, 50, 31, 12, 14, 9, 24, 35, 25, 15, 37, 17, 40, 33, 1, 16, 26, 34, 4, 44, 29, 22, 49, 18, 28, 23, 45, 10, 46, 27, 2, 5, 42, 3, 8, 7, 41, 0]","[0, 7, 41, 46, 27, 31, 12, 50, 35, 44, 40, 17, 32, 4, 39, 13, 18, 6, 5, 19, 33, 34, 48, 9, 45, 28, 21, 16, 38, 8, 3, 36, 1, 25, 11, 49, 24, 37, 43, 29, 15, 42, 47, 20, 22, 30, 2, 10, 23, 14, 26, 0]",50,0.2,0.2,2025-09-29 11:40:55.915462
1946,1,24,27036.320106747018,"[0, 12, 7, 45, 33, 23, 38, 43, 47, 39, 24, 15, 44, 25, 28, 27, 22, 6, 10, 32, 48, 37, 29, 20, 50, 42, 36, 4, 9, 35, 16, 17, 46, 5, 31, 34, 41, 1, 49, 8, 19, 14, 3, 2, 18, 13, 26, 21, 11, 30, 40, 0]","[0, 13, 11, 36, 34, 40, 3, 2, 41, 28, 5, 35, 17, 39, 10, 26, 16, 38, 33, 30, 14, 23, 43, 37, 47, 8, 4, 25, 15, 49, 50, 6, 27, 44, 31, 9, 7, 48, 18, 1, 32, 29, 20, 22, 24, 45, 46, 19, 12, 42, 21, 0]","[0, 29, 20, 3, 2, 39, 13, 1, 16, 18, 45, 23, 40, 15, 34, 27, 31, 4, 44, 46, 5, 24, 30, 9, 41, 21, 48, 35, 7, 12, 28, 38, 22, 47, 6, 14, 36, 11, 37, 19, 32, 25, 49, 33, 50, 26, 43, 8, 42, 10, 17, 0]",50,0.2,0.2,2025-09-29 11:40:55.916728
1947,1,24,23789.150031467,"[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 36, 34, 2, 41, 38, 37, 50, 25, 47, 15, 6, 24, 21, 29, 23, 44, 19, 22, 8, 13, 49, 39, 46, 28, 18, 14, 31, 30, 4, 20, 10, 43, 11, 5, 33, 3, 42, 1, 40, 26, 7, 45, 32, 17, 16, 9, 27, 35, 48, 12, 0]","[0, 2, 41, 36, 34, 38, 37, 45, 24, 22, 19, 31, 3, 18, 32, 50, 7, 21, 10, 20, 42, 49, 16, 40, 48, 15, 11, 8, 14, 46, 28, 13, 23, 33, 39, 29, 35, 43, 30, 12, 27, 47, 5, 6, 44, 4, 17, 9, 26, 1, 25, 0]",50,0.2,0.2,2025-09-29 11:40:55.918678
1948,1,24,25696.094570452027,"[0, 48, 4, 13, 49, 26, 27, 46, 38, 2, 33, 42, 36, 22, 45, 11, 5, 34, 43, 3, 9, 32, 18, 29, 28, 17, 44, 21, 15, 8, 19, 37, 40, 20, 30, 25, 23, 1, 7, 41, 35, 10, 14, 31, 12, 16, 47, 24, 39, 50, 6, 0]","[0, 31, 3, 34, 45, 27, 2, 25, 19, 26, 29, 24, 9, 6, 46, 40, 15, 41, 32, 10, 5, 11, 4, 48, 38, 47, 33, 1, 37, 13, 49, 12, 17, 16, 30, 21, 14, 39, 50, 20, 35, 22, 8, 28, 44, 18, 36, 43, 7, 23, 42, 0]","[0, 5, 11, 39, 50, 4, 48, 13, 49, 35, 19, 33, 40, 45, 6, 30, 22, 41, 21, 17, 38, 37, 9, 43, 2, 18, 27, 47, 25, 12, 32, 8, 23, 20, 42, 15, 10, 14, 7, 28, 26, 31, 36, 29, 44, 24, 46, 3, 16, 1, 34, 0]",50,0.2,0.2,2025-09-29 11:40:55.920220
1949,1,24,23590.644366227032,"[0, 2, 41, 36, 34, 25, 50, 47, 15, 39, 33, 30, 28, 5, 37, 38, 23, 14, 8, 29, 17, 9, 48, 4, 26, 16, 42, 20, 31, 10, 43, 6, 7, 19, 27, 40, 3, 35, 21, 1, 49, 13, 11, 18, 12, 46, 45, 44, 24, 22, 32, 0]","[0, 36, 43, 38, 47, 21, 6, 32, 30, 48, 11, 39, 20, 19, 13, 50, 31, 12, 14, 9, 24, 35, 25, 15, 37, 17, 40, 33, 1, 16, 26, 34, 4, 44, 29, 22, 49, 18, 28, 23, 45, 10, 46, 27, 2, 5, 42, 3, 8, 7, 41, 0]","[0, 16, 26, 34, 46, 4, 3, 24, 35, 28, 20, 23, 12, 43, 47, 22, 48, 42, 21, 5, 31, 8, 15, 29, 49, 27, 1, 13, 25, 2, 14, 40, 38, 41, 32, 6, 45, 9, 33, 17, 36, 37, 18, 39, 30, 11, 10, 44, 19, 7, 50, 0]",50,0.2,0.2,2025-09-29 11:40:55.921530
1950,1,24,25673.03270054692,"[0, 6, 45, 25, 37, 44, 46, 40, 42, 17, 38, 9, 1, 23, 11, 35, 28, 29, 12, 32, 18, 2, 34, 19, 31, 7, 5, 36, 13, 8, 41, 30, 15, 21, 4, 10, 24, 48, 20, 27, 14, 50, 33, 16, 39, 47, 49, 22, 43, 3, 26, 0]","[0, 48, 4, 13, 49, 26, 27, 46, 38, 2, 33, 42, 36, 22, 45, 11, 5, 34, 43, 3, 9, 32, 18, 29, 28, 17, 44, 21, 15, 8, 19, 37, 40, 20, 30, 25, 23, 1, 7, 41, 35, 10, 14, 31, 12, 16, 47, 24, 39, 50, 6, 0]","[0, 28, 29, 6, 1, 23, 15, 21, 43, 3, 32, 18, 48, 37, 31, 10, 7, 2, 25, 38, 12, 41, 39, 46, 20, 13, 8, 9, 36, 22, 14, 34, 30, 42, 17, 50, 26, 47, 44, 11, 40, 45, 24, 49, 27, 19, 5, 16, 4, 35, 33, 0]",50,0.2,0.2,2025-09-29 11:40:55.922880
1951,1,24,22898.4664073705,"[0, 36, 34, 2, 41, 38, 37, 50, 25, 47, 15, 6, 24, 21, 29, 23, 44, 19, 22, 8, 13, 49, 39, 46, 28, 18, 14, 31, 30, 4, 20, 10, 43, 11, 5, 33, 3, 42, 1, 40, 26, 7, 45, 32, 17, 16, 9, 27, 35, 48, 12, 0]","[0, 12, 7, 45, 33, 23, 38, 43, 47, 39, 24, 15, 44, 25, 28, 27, 22, 6, 10, 32, 48, 37, 29, 20, 50, 42, 36, 4, 9, 35, 16, 17, 46, 5, 31, 34, 41, 1, 49, 8, 19, 14, 3, 2, 18, 13, 26, 21, 11, 30, 40, 0]","[0, 12, 16, 17, 7, 45, 21, 4, 1, 18, 46, 33, 25, 36, 13, 5, 23, 26, 31, 9, 41, 48, 38, 11, 20, 49, 8, 32, 14, 39, 6, 35, 2, 19, 50, 24, 22, 15, 40, 3, 34, 47, 10, 28, 44, 29, 30, 43, 42, 37, 27, 0]",50,0.2,0.2,2025-09-29 11:40:55.924171
1952,1,24,25721.025685621855,"[0, 36, 34, 2, 41, 38, 37, 25, 50, 47, 15, 40, 22, 18, 39, 32, 43, 33, 23, 11, 16, 42, 49, 21, 7, 26, 20, 35, 10, 30, 13, 5, 29, 48, 14, 6, 45, 24, 8, 31, 4, 28, 12, 27, 46, 17, 3, 44, 1, 19, 9, 0]","[0, 18, 15, 42, 44, 28, 36, 2, 41, 27, 6, 16, 19, 40, 7, 12, 32, 21, 20, 4, 3, 34, 17, 33, 31, 23, 49, 45, 25, 24, 50, 26, 14, 46, 8, 10, 30, 35, 39, 13, 47, 37, 29, 9, 43, 38, 22, 48, 11, 1, 5, 0]","[0, 2, 41, 10, 30, 48, 19, 21, 44, 8, 1, 29, 6, 50, 15, 32, 3, 11, 35, 36, 37, 27, 13, 25, 31, 22, 26, 5, 39, 7, 23, 24, 20, 49, 38, 16, 12, 42, 34, 47, 9, 33, 46, 28, 43, 45, 40, 4, 18, 14, 17, 0]",50,0.2,0.2,2025-09-29 11:40:55.925797
1953,1,24,24803.78842746479,"[0, 13, 11, 36, 34, 40, 3, 2, 41, 28, 5, 35, 17, 39, 10, 26, 16, 38, 33, 30, 14, 23, 43, 37, 47, 8, 4, 25, 15, 49, 50, 6, 27, 44, 31, 9, 7, 48, 18, 1, 32, 29, 20, 22, 24, 45, 46, 19, 12, 42, 21, 0]","[0, 36, 43, 38, 47, 21, 6, 32, 30, 48, 11, 39, 20, 19, 13, 50, 31, 12, 14, 9, 24, 35, 25, 15, 37, 17, 40, 33, 1, 16, 26, 34, 4, 44, 29, 22, 49, 18, 28, 23, 45, 10, 46, 27, 2, 5, 42, 3, 8, 7, 41, 0]","[0, 25, 15, 16, 26, 34, 35, 31, 11, 21, 23, 19, 36, 40, 42, 28, 24, 14, 33, 32, 49, 7, 12, 6, 47, 10, 39, 1, 37, 43, 29, 48, 13, 17, 45, 9, 44, 3, 38, 50, 27, 5, 18, 46, 20, 22, 8, 2, 41, 4, 30, 0]",50,0.2,0.2,2025-09-29 11:40:55.927296
1954,1,24,26020.520732699344,"[0, 8, 33, 37, 30, 1, 34, 5, 48, 46, 22, 2, 41, 19, 14, 12, 25, 9, 21, 29, 31, 18, 17, 3, 45, 16, 32, 35, 24, 11, 15, 7, 13, 4, 6, 47, 27, 43, 44, 38, 23, 10, 26, 36, 28, 39, 42, 49, 20, 40, 50, 0]","[0, 36, 34, 2, 41, 38, 37, 50, 25, 47, 15, 6, 24, 21, 29, 23, 44, 19, 22, 8, 13, 49, 39, 46, 28, 18, 14, 31, 30, 4, 20, 10, 43, 11, 5, 33, 3, 42, 1, 40, 26, 7, 45, 32, 17, 16, 9, 27, 35, 48, 12, 0]","[0, 2, 41, 21, 29, 37, 3, 40, 48, 26, 13, 47, 1, 15, 43, 20, 9, 19, 33, 30, 18, 4, 49, 42, 12, 50, 7, 28, 10, 17, 25, 16, 36, 24, 45, 34, 11, 6, 35, 31, 39, 46, 32, 23, 38, 8, 27, 14, 44, 5, 22, 0]",50,0.2,0.2,2025-09-29 11:40:55.928643
1955,1,24,25536.284227514032,"[0, 18, 15, 42, 44, 28, 36, 2, 41, 27, 6, 16, 19, 40, 7, 12, 32, 21, 20, 4, 3, 34, 17, 33, 31, 23, 49, 45, 25, 24, 50, 26, 14, 46, 8, 10, 30, 35, 39, 13, 47, 37, 29, 9, 43, 38, 22, 48, 11, 1, 5, 0]","[0, 8, 33, 37, 30, 1, 34, 5, 48, 46, 22, 2, 41, 19, 14, 12, 25, 9, 21, 29, 31, 18, 17, 3, 45, 16, 32, 35, 24, 11, 15, 7, 13, 4, 6, 47, 27, 43, 44, 38, 23, 10, 26, 36, 28, 39, 42, 49, 20, 40, 50, 0]","[0, 2, 41, 36, 28, 40, 49, 12, 33, 34, 31, 20, 37, 39, 48, 29, 15, 3, 26, 16, 23, 17, 14, 4, 11, 46, 8, 32, 19, 30, 38, 42, 27, 45, 7, 1, 21, 13, 44, 50, 43, 22, 10, 25, 47, 18, 5, 35, 24, 6, 9, 0]",50,0.2,0.2,2025-09-29 11:40:55.929902
1956,1,24,26342.583852059513,"[0, 48, 4, 13, 49, 26, 27, 46, 38, 2, 33, 42, 36, 22, 45, 11, 5, 34, 43, 3, 9, 32, 18, 29, 28, 17, 44, 21, 15, 8, 19, 37, 40, 20, 30, 25, 23, 1, 7, 41, 35, 10, 14, 31, 12, 16, 47, 24, 39, 50, 6, 0]","[0, 7, 26, 44, 4, 5, 23, 11, 48, 20, 39, 15, 42, 25, 33, 30, 9, 19, 46, 37, 1, 34, 16, 14, 8, 36, 40, 12, 3, 31, 21, 49, 17, 10, 38, 2, 13, 22, 50, 43, 32, 41, 45, 18, 24, 29, 27, 47, 28, 35, 6, 0]","[0, 38, 2, 6, 18, 21, 34, 22, 14, 42, 46, 50, 49, 17, 20, 27, 24, 10, 41, 7, 1, 4, 33, 43, 29, 3, 35, 16, 32, 45, 36, 47, 25, 8, 11, 31, 12, 15, 39, 5, 44, 26, 13, 23, 40, 48, 19, 37, 9, 30, 28, 0]",50,0.2,0.2,2025-09-29 11:40:55.931223
1957,1,24,25973.223900437544,"[0, 36, 43, 38, 47, 21, 6, 32, 30, 48, 11, 39, 20, 19, 13, 50, 31, 12, 14, 9, 24, 35, 25, 15, 37, 17, 40, 33, 1, 16, 26, 34, 4, 44, 29, 22, 49, 18, 28, 23, 45, 10, 46, 27, 2, 5, 42, 3, 8, 7, 41, 0]","[0, 8, 33, 37, 30, 1, 34, 5, 48, 46, 22, 2, 41, 19, 14, 12, 25, 9, 21, 29, 31, 18, 17, 3, 45, 16, 32, 35, 24, 11, 15, 7, 13, 4, 6, 47, 27, 43, 44, 38, 23, 10, 26, 36, 28, 39, 42, 49, 20, 40, 50, 0]","[0, 35, 24, 14, 12, 7, 22, 31, 4, 43, 16, 39, 48, 46, 5, 28, 37, 42, 19, 1, 25, 6, 17, 11, 21, 23, 27, 45, 41, 30, 15, 47, 9, 49, 44, 18, 32, 36, 2, 13, 10, 33, 29, 40, 3, 50, 8, 26, 34, 38, 20, 0]",50,0.2,0.2,2025-09-29 11:40:55.932498
1958,1,24,22353.23972918305,"[0, 10, 2, 41, 23, 20, 13, 14, 46, 24, 31, 22, 48, 28, 36, 34, 8, 26, 3, 11, 30, 49, 29, 7, 43, 1, 40, 17, 38, 37, 9, 5, 33, 50, 25, 39, 4, 19, 35, 42, 44, 32, 47, 15, 18, 21, 16, 6, 45, 12, 27, 0]","[0, 36, 34, 2, 41, 38, 37, 50, 25, 47, 15, 6, 24, 21, 29, 23, 44, 19, 22, 8, 13, 49, 39, 46, 28, 18, 14, 31, 30, 4, 20, 10, 43, 11, 5, 33, 3, 42, 1, 40, 26, 7, 45, 32, 17, 16, 9, 27, 35, 48, 12, 0]","[0, 38, 37, 36, 34, 5, 33, 1, 40, 2, 41, 47, 15, 50, 25, 16, 31, 17, 3, 45, 12, 32, 28, 10, 27, 39, 49, 29, 26, 22, 42, 6, 23, 44, 46, 21, 48, 14, 7, 9, 24, 43, 11, 18, 13, 19, 30, 20, 4, 35, 8, 0]",50,0.2,0.2,2025-09-29 11:40:55.934025
1959,1,24,24857.656485750795,"[0, 2, 41, 42, 12, 9, 7, 6, 27, 23, 11, 5, 35, 43, 48, 36, 22, 19, 50, 47, 10, 1, 4, 8, 20, 15, 38, 13, 37, 49, 25, 28, 40, 14, 45, 24, 21, 32, 44, 17, 18, 29, 34, 26, 16, 33, 39, 30, 46, 31, 3, 0]","[0, 36, 43, 38, 47, 21, 6, 32, 30, 48, 11, 39, 20, 19, 13, 50, 31, 12, 14, 9, 24, 35, 25, 15, 37, 17, 40, 33, 1, 16, 26, 34, 4, 44, 29, 22, 49, 18, 28, 23, 45, 10, 46, 27, 2, 5, 42, 3, 8, 7, 41, 0]","[0, 26, 34, 16, 25, 3, 20, 45, 17, 35, 47, 18, 21, 36, 48, 2, 50, 33, 49, 12, 29, 39, 44, 46, 24, 23, 11, 7, 13, 1, 32, 6, 27, 5, 38, 37, 42, 14, 10, 43, 41, 4, 40, 30, 31, 9, 8, 22, 28, 15, 19, 0]",50,0.2,0.2,2025-09-29 11:40:55.935518
1960,1,24,26937.24376010328,"[0, 41, 2, 8, 34, 30, 4, 32, 17, 28, 49, 9, 21, 46, 6, 7, 39, 13, 29, 5, 35, 48, 47, 24, 12, 16, 19, 37, 31, 11, 15, 1, 20, 10, 18, 44, 45, 33, 23, 25, 50, 14, 22, 27, 40, 42, 3, 43, 26, 36, 38, 0]","[0, 7, 26, 44, 4, 5, 23, 11, 48, 20, 39, 15, 42, 25, 33, 30, 9, 19, 46, 37, 1, 34, 16, 14, 8, 36, 40, 12, 3, 31, 21, 49, 17, 10, 38, 2, 13, 22, 50, 43, 32, 41, 45, 18, 24, 29, 27, 47, 28, 35, 6, 0]","[0, 11, 32, 49, 37, 20, 35, 2, 6, 30, 50, 17, 47, 25, 27, 39, 48, 23, 40, 5, 14, 42, 7, 18, 3, 4, 46, 24, 31, 21, 43, 12, 33, 19, 26, 36, 16, 44, 34, 15, 22, 10, 1, 45, 41, 8, 9, 29, 38, 13, 28, 0]",50,0.2,0.2,2025-09-29 11:40:55.936840
1961,1,24,24057.63025675381,"[0, 36, 34, 2, 41, 38, 37, 25, 50, 47, 15, 40, 22, 18, 39, 32, 43, 33, 23, 11, 16, 42, 49, 21, 7, 26, 20, 35, 10, 30, 13, 5, 29, 48, 14, 6, 45, 24, 8, 31, 4, 28, 12, 27, 46, 17, 3, 44, 1, 19, 9, 0]","[0, 26, 45, 40, 3, 31, 44, 42, 14, 24, 1, 50, 9, 33, 22, 27, 6, 16, 49, 4, 30, 32, 17, 46, 47, 8, 28, 5, 25, 37, 10, 19, 12, 7, 43, 36, 34, 11, 13, 38, 21, 39, 48, 18, 15, 23, 41, 2, 29, 20, 35, 0]","[0, 46, 17, 36, 34, 37, 25, 2, 41, 20, 35, 15, 10, 44, 49, 38, 12, 24, 1, 31, 4, 3, 5, 48, 43, 19, 23, 8, 33, 29, 7, 45, 42, 26, 22, 14, 9, 30, 39, 32, 11, 50, 27, 21, 18, 28, 13, 16, 47, 40, 6, 0]",50,0.2,0.2,2025-09-29 11:40:55.938152
1962,1,24,24107.806497618923,"[0, 8, 33, 37, 30, 1, 34, 5, 48, 46, 22, 2, 41, 19, 14, 12, 25, 9, 21, 29, 31, 18, 17, 3, 45, 16, 32, 35, 24, 11, 15, 7, 13, 4, 6, 47, 27, 43, 44, 38, 23, 10, 26, 36, 28, 39, 42, 49, 20, 40, 50, 0]","[0, 36, 34, 2, 41, 38, 37, 50, 25, 47, 15, 6, 24, 21, 29, 23, 44, 19, 22, 8, 13, 49, 39, 46, 28, 18, 14, 31, 30, 4, 20, 10, 43, 11, 5, 33, 3, 42, 1, 40, 26, 7, 45, 32, 17, 16, 9, 27, 35, 48, 12, 0]","[0, 2, 41, 21, 29, 8, 3, 30, 20, 18, 38, 40, 17, 16, 35, 9, 11, 50, 22, 25, 43, 31, 1, 33, 5, 24, 23, 15, 14, 46, 37, 44, 27, 45, 6, 48, 4, 7, 13, 49, 47, 36, 42, 34, 10, 26, 12, 28, 19, 39, 32, 0]",50,0.2,0.2,2025-09-29 11:40:55.939399
1963,1,24,23759.55431250779,"[0, 10, 2, 41, 23, 20, 13, 14, 46, 24, 31, 22, 48, 28, 36, 34, 8, 26, 3, 11, 30, 49, 29, 7, 43, 1, 40, 17, 38, 37, 9, 5, 33, 50, 25, 39, 4, 19, 35, 42, 44, 32, 47, 15, 18, 21, 16, 6, 45, 12, 27, 0]","[0, 6, 45, 25, 37, 44, 46, 40, 42, 17, 38, 9, 1, 23, 11, 35, 28, 29, 12, 32, 18, 2, 34, 19, 31, 7, 5, 36, 13, 8, 41, 30, 15, 21, 4, 10, 24, 48, 20, 27, 14, 50, 33, 16, 39, 47, 49, 22, 43, 3, 26, 0]","[0, 26, 3, 17, 38, 50, 33, 6, 45, 20, 10, 5, 4, 42, 41, 18, 35, 36, 30, 34, 8, 12, 15, 32, 43, 16, 37, 14, 19, 7, 46, 44, 49, 47, 27, 9, 23, 28, 21, 13, 2, 40, 29, 25, 39, 11, 48, 1, 24, 22, 31, 0]",50,0.2,0.2,2025-09-29 11:40:55.940686
1964,1,24,23781.975546026184,"[0, 10, 2, 41, 23, 20, 13, 14, 46, 24, 31, 22, 48, 28, 36, 34, 8, 26, 3, 11, 30, 49, 29, 7, 43, 1, 40, 17, 38, 37, 9, 5, 33, 50, 25, 39, 4, 19, 35, 42, 44, 32, 47, 15, 18, 21, 16, 6, 45, 12, 27, 0]","[0, 26, 45, 40, 3, 31, 44, 42, 14, 24, 1, 50, 9, 33, 22, 27, 6, 16, 49, 4, 30, 32, 17, 46, 47, 8, 28, 5, 25, 37, 10, 19, 12, 7, 43, 36, 34, 11, 13, 38, 21, 39, 48, 18, 15, 23, 41, 2, 29, 20, 35, 0]","[0, 36, 34, 15, 18, 44, 42, 2, 41, 23, 7, 43, 16, 6, 30, 9, 29, 38, 37, 48, 35, 4, 27, 26, 8, 39, 25, 31, 11, 32, 28, 20, 17, 13, 21, 40, 1, 12, 24, 22, 47, 3, 50, 33, 14, 19, 45, 46, 10, 49, 5, 0]",50,0.2,0.2,2025-09-29 11:40:55.942018
1965,1,24,24964.40969668294,"[0, 48, 4, 13, 49, 26, 27, 46, 38, 2, 33, 42, 36, 22, 45, 11, 5, 34, 43, 3, 9, 32, 18, 29, 28, 17, 44, 21, 15, 8, 19, 37, 40, 20, 30, 25, 23, 1, 7, 41, 35, 10, 14, 31, 12, 16, 47, 24, 39, 50, 6, 0]","[0, 26, 45, 40, 3, 31, 44, 42, 14, 24, 1, 50, 9, 33, 22, 27, 6, 16, 49, 4, 30, 32, 17, 46, 47, 8, 28, 5, 25, 37, 10, 19, 12, 7, 43, 36, 34, 11, 13, 38, 21, 39, 48, 18, 15, 23, 41, 2, 29, 20, 35, 0]","[0, 50, 48, 35, 20, 36, 24, 6, 5, 29, 27, 33, 46, 15, 16, 2, 14, 32, 31, 3, 23, 49, 30, 21, 7, 40, 26, 25, 12, 47, 10, 44, 8, 19, 1, 38, 13, 18, 11, 28, 39, 41, 37, 43, 34, 22, 45, 4, 42, 9, 17, 0]",50,0.2,0.2,2025-09-29 11:40:55.943231
1966,1,24,25497.545322680457,"[0, 26, 45, 40, 3, 31, 44, 42, 14, 24, 1, 50, 9, 33, 22, 27, 6, 16, 49, 4, 30, 32, 17, 46, 47, 8, 28, 5, 25, 37, 10, 19, 12, 7, 43, 36, 34, 11, 13, 38, 21, 39, 48, 18, 15, 23, 41, 2, 29, 20, 35, 0]","[0, 13, 11, 36, 34, 40, 3, 2, 41, 28, 5, 35, 17, 39, 10, 26, 16, 38, 33, 30, 14, 23, 43, 37, 47, 8, 4, 25, 15, 49, 50, 6, 27, 44, 31, 9, 7, 48, 18, 1, 32, 29, 20, 22, 24, 45, 46, 19, 12, 42, 21, 0]","[0, 29, 20, 13, 11, 36, 34, 40, 3, 44, 31, 41, 2, 19, 12, 47, 8, 6, 27, 48, 18, 28, 5, 23, 24, 10, 37, 16, 22, 32, 17, 38, 15, 21, 43, 39, 9, 7, 49, 35, 14, 26, 4, 45, 50, 25, 30, 46, 1, 42, 33, 0]",50,0.2,0.2,2025-09-29 11:40:55.944674
1967,1,24,24178.723493304344,"[0, 2, 41, 42, 12, 9, 7, 6, 27, 23, 11, 5, 35, 43, 48, 36, 22, 19, 50, 47, 10, 1, 4, 8, 20, 15, 38, 13, 37, 49, 25, 28, 40, 14, 45, 24, 21, 32, 44, 17, 18, 29, 34, 26, 16, 33, 39, 30, 46, 31, 3, 0]","[0, 8, 33, 37, 30, 1, 34, 5, 48, 46, 22, 2, 41, 19, 14, 12, 25, 9, 21, 29, 31, 18, 17, 3, 45, 16, 32, 35, 24, 11, 15, 7, 13, 4, 6, 47, 27, 43, 44, 38, 23, 10, 26, 36, 28, 39, 42, 49, 20, 40, 50, 0]","[0, 2, 41, 18, 17, 30, 50, 6, 38, 1, 36, 25, 27, 31, 22, 24, 15, 28, 8, 23, 5, 46, 7, 21, 11, 32, 12, 20, 34, 40, 3, 45, 43, 37, 29, 44, 16, 26, 4, 49, 19, 39, 48, 33, 14, 47, 42, 9, 13, 10, 35, 0]",50,0.2,0.2,2025-09-29 11:40:55.945958
1968,1,24,25488.358191111387,"[0, 8, 33, 37, 30, 1, 34, 5, 48, 32, 14, 19, 41, 2, 46, 22, 29, 47, 10, 31, 40, 21, 50, 26, 24, 23, 11, 20, 7, 9, 18, 49, 28, 15, 36, 16, 27, 6, 17, 13, 45, 35, 42, 12, 25, 39, 3, 43, 38, 4, 44, 0]","[0, 7, 26, 44, 4, 5, 23, 11, 48, 20, 39, 15, 42, 25, 33, 30, 9, 19, 46, 37, 1, 34, 16, 14, 8, 36, 40, 12, 3, 31, 21, 49, 17, 10, 38, 2, 13, 22, 50, 43, 32, 41, 45, 18, 24, 29, 27, 47, 28, 35, 6, 0]","[0, 1, 34, 4, 44, 23, 11, 7, 31, 5, 45, 27, 15, 40, 26, 18, 16, 43, 50, 29, 36, 2, 41, 38, 21, 20, 13, 35, 42, 39, 10, 49, 47, 22, 25, 28, 30, 12, 3, 48, 19, 17, 33, 32, 9, 6, 37, 46, 24, 14, 8, 0]",50,0.2,0.2,2025-09-29 11:40:55.947238
